Area,BHK,Bathroom,Furnishing,Locality,Parking,Status,Transaction,Type,Per_Sqft,Price
4688.0,5,4.0,2,340,1.0,0,0,0,28797.0,135000000
3901.0,4,4.0,2,340,1.0,0,0,0,23840.0,93000000
800.0,3,2.0,2,240,1.0,1,1,1,23840.0,8000000
900.0,3,2.0,1,240,1.0,1,1,1,23840.0,9500000
1680.0,4,5.0,1,240,1.0,1,1,1,23840.0,20000000
900.0,2,2.0,0,240,3.0,1,1,1,23840.0,7400000
2000.0,3,3.0,1,239,1.0,1,1,0,23840.0,37500000
2000.0,4,4.0,1,240,3.0,1,1,1,7500.0,15000000
1900.0,3,3.0,1,340,1.0,0,0,0,7500.0,55300000
1530.0,3,3.0,1,239,2.0,1,1,1,7500.0,26500000
900.0,3,2.0,0,240,2.0,1,1,1,11556.0,10400000
270.0,1,1.0,2,240,2.0,1,1,1,11556.0,1700000
950.0,2,2.0,1,240,2.0,1,1,1,8421.0,8000000
1800.0,3,3.0,1,239,2.0,1,1,1,8421.0,27000000
1500.0,3,3.0,1,240,2.0,1,1,1,8421.0,19500000
1800.0,3,3.0,0,239,3.0,1,1,0,27778.0,50000000
1800.0,3,3.0,2,240,3.0,1,1,1,11722.0,21100000
2306.0,3,3.0,2,340,1.0,0,0,0,24718.0,57000000
850.0,2,3.0,1,240,1.0,1,1,1,24718.0,5900000
140.0,3,2.0,2,259,1.0,1,0,1,85714.0,12000000
900.0,3,2.0,2,240,1.0,1,1,1,13333.0,12000000
1800.0,3,3.0,2,240,1.0,1,1,0,13333.0,24000000
200.0,1,1.0,1,239,1.0,1,1,0,13333.0,7000000
1782.0,3,3.0,1,239,1.0,1,1,0,8418.0,15000000
900.0,2,2.0,0,24,1.0,1,1,1,1667.0,1500000
405.0,2,1.0,1,240,1.0,1,1,0,1667.0,3950000
1500.0,3,3.0,2,240,1.0,1,1,1,8333.0,12500000
2000.0,4,4.0,2,64,2.0,1,1,0,11291.5,36500000
1200.0,3,2.0,1,67,1.0,1,1,0,11291.5,20000000
1100.0,2,2.0,1,345,1.0,1,1,0,11291.5,15000000
1400.0,3,2.0,1,345,2.0,1,0,0,11291.5,25000000
1600.0,3,2.0,1,63,2.0,1,1,0,11291.5,18500000
1600.0,4,3.0,2,55,2.0,1,1,0,11291.5,23500000
600.0,1,1.0,1,345,1.0,1,0,0,11291.5,8000000
1600.0,3,2.0,2,303,1.0,1,1,0,11291.5,23000000
2000.0,3,3.0,2,63,1.0,1,1,0,15500.0,31000000
650.0,1,2.0,1,62,1.0,1,1,0,15500.0,7400000
1100.0,2,2.0,2,345,1.0,1,1,0,15500.0,15500000
1075.0,2,2.0,1,62,2.0,1,0,0,15500.0,12000000
1450.0,3,2.0,1,66,2.0,1,1,0,15500.0,23500000
1200.0,3,2.0,1,346,2.0,1,1,0,20833.0,25000000
600.0,1,2.0,2,105,2.0,1,0,0,20833.0,7000000
1000.0,2,2.0,2,63,1.0,1,1,0,20833.0,17500000
1600.0,3,2.0,1,111,1.0,1,1,0,20833.0,25000000
1750.0,4,4.0,2,348,1.0,1,0,0,20833.0,29000000
1300.0,3,3.0,1,62,1.0,1,1,0,20833.0,21900000
550.0,1,2.0,0,349,1.0,1,1,0,20833.0,7500000
2200.0,4,3.0,1,65,2.0,1,1,0,10681.0,23500000
1100.0,2,2.0,1,348,2.0,1,1,0,21818.0,24000000
1700.0,3,2.0,1,345,2.0,1,1,1,21818.0,31000000
1100.0,2,2.0,1,345,3.0,1,1,0,21818.0,16500000
1000.0,2,2.0,0,158,1.0,1,1,1,21818.0,5000000
1350.0,3,2.0,0,78,1.0,1,0,0,21818.0,24000000
1184.0,2,2.0,1,111,1.0,1,1,0,14358.0,17000000
2000.0,4,2.0,0,347,1.0,1,0,0,14358.0,40000000
3500.0,4,4.0,1,345,5.0,1,0,1,14358.0,22500000
900.0,3,3.0,0,345,2.0,1,1,1,14358.0,20000000
4688.0,5,4.0,2,340,1.0,0,0,0,28797.0,135000000
750.0,2,2.0,1,138,1.0,1,0,0,6667.0,5000000
3901.0,4,4.0,2,340,1.0,0,0,0,23840.0,93000000
950.0,3,2.0,0,342,1.0,1,0,0,4600.0,4370000
1000.0,3,2.0,2,356,1.0,1,0,0,4620.0,4620000
850.0,2,1.0,1,325,1.0,1,0,0,2235.0,1900000
2400.0,4,4.0,1,107,1.0,1,0,0,2235.0,70000000
1350.0,3,2.0,2,175,1.0,1,0,0,3800.0,5130000
540.0,2,2.0,1,5,1.0,1,0,0,5000.0,3000000
1387.0,4,4.0,2,91,1.0,1,0,0,4247.0,5890000
540.0,2,2.0,1,163,1.0,1,0,0,6111.0,3300000
976.0,2,2.0,0,118,1.0,1,0,0,25512.0,24900000
1050.0,3,2.0,2,339,1.0,1,0,0,3524.0,3700000
2700.0,4,3.0,1,0,1.0,1,0,1,22222.0,60000000
1500.0,3,2.0,2,162,1.0,1,1,0,22222.0,17400000
2900.0,5,5.0,0,141,1.0,0,0,1,22222.0,51000000
5025.0,5,6.0,2,124,4.0,0,0,1,22222.0,170000000
1000.0,3,2.0,1,231,1.0,0,0,1,22222.0,5510000
1135.0,3,3.0,0,338,2.0,0,1,0,22222.0,25000000
2306.0,3,3.0,2,340,1.0,0,0,0,24718.0,57000000
850.0,2,2.0,1,96,1.0,0,0,0,24718.0,2940000
1200.0,3,3.0,1,19,1.0,1,1,0,24718.0,15500000
1700.0,3,2.0,1,333,1.0,1,1,0,24718.0,17200000
1800.0,4,3.0,1,350,2.0,1,1,1,30556.0,55000000
1100.0,2,2.0,1,345,1.0,1,1,0,30556.0,15000000
22050.0,4,4.0,1,123,2.0,0,0,1,30556.0,51000000
1550.0,4,3.0,1,279,1.0,1,0,1,30556.0,13000000
1600.0,3,3.0,1,123,1.0,1,0,1,18750.0,30000000
700.0,2,2.0,1,155,1.0,1,0,1,18750.0,2400000
450.0,2,2.0,3,110,1.0,1,1,2,58000.0,2900000
540.0,5,2.0,3,110,1.0,1,1,2,58000.0,17000000
1350.0,3,3.0,3,110,1.0,1,1,2,18519.0,25000000
2250.0,3,2.0,3,110,1.0,1,1,2,4444.0,10000000
1250.0,2,1.0,1,53,1.0,1,1,0,4444.0,7500000
504.0,3,1.0,1,312,1.0,1,1,0,7143.0,3600000
450.0,2,1.0,2,312,1.0,1,1,0,13333.0,6000000
1800.0,4,2.0,0,265,1.0,1,1,1,9722.0,17500000
1800.0,4,3.0,0,151,1.0,1,1,1,19444.0,35000000
1530.0,5,2.0,0,263,1.0,1,1,1,6667.0,10200000
1750.0,4,4.0,2,348,1.0,1,0,0,6667.0,29000000
2210.0,4,3.0,1,328,1.0,1,1,1,6667.0,41000000
760.0,3,2.0,0,113,1.0,1,1,1,6667.0,6000000
400.0,2,1.0,0,160,1.0,1,0,0,6667.0,2500000
380.0,1,1.0,2,113,1.0,1,1,1,6667.0,2200000
904.1676,2,2.0,0,335,1.0,1,0,0,6667.0,21500000
900.0,4,1.0,0,316,1.0,1,1,0,6667.0,15000000
810.0,5,6.0,0,113,1.0,1,1,0,6667.0,28900000
900.0,2,1.0,1,327,1.0,1,0,1,6667.0,6200000
1650.0,4,3.0,0,313,1.0,0,0,0,6667.0,14000000
1000.0,2,2.0,2,172,1.0,1,1,0,6667.0,7500000
852.0,2,2.0,2,314,1.0,1,1,0,6667.0,2670000
700.0,2,2.0,1,313,1.0,1,1,0,6667.0,2500000
990.0,3,2.0,2,172,1.0,1,1,0,4040.0,4000000
450.0,2,1.0,1,172,1.0,1,1,1,7778.0,3500000
1000.0,2,2.0,2,172,1.0,1,0,0,5000.0,5000000
1700.0,4,3.0,1,297,2.0,1,1,1,21071.0,29500000
1350.0,3,2.0,2,11,1.0,1,1,1,14074.0,19000000
2100.0,4,3.0,0,297,1.0,1,1,0,14074.0,25500000
2600.0,4,4.0,1,297,3.0,1,0,1,28846.0,75000000
3000.0,4,5.0,1,297,4.0,1,0,1,28846.0,75000000
1450.0,3,3.0,1,262,1.0,0,0,1,28846.0,34000000
2050.0,4,4.0,1,297,1.0,1,0,1,28846.0,47500000
3000.0,4,5.0,1,197,3.0,1,0,1,28846.0,75000000
1800.0,3,3.0,1,298,2.0,1,1,0,28846.0,23000000
900.0,3,2.0,1,245,1.0,1,1,0,28846.0,24000000
1500.0,3,2.0,1,262,2.0,1,1,0,28846.0,21500000
1500.0,3,2.0,1,297,1.0,1,0,1,28846.0,28500000
1800.0,4,4.0,1,250,1.0,1,1,1,6944.0,12500000
1674.0,3,3.0,2,297,1.0,1,1,1,6944.0,45000000
2025.0,4,3.0,0,297,2.0,1,1,1,6944.0,30500000
1300.0,3,3.0,1,297,3.0,1,1,1,6944.0,22500000
990.0,3,3.0,0,245,1.0,1,1,0,6944.0,28000000
2100.0,3,4.0,1,297,2.0,1,1,1,14705.0,25000000
2250.0,4,4.0,1,297,2.0,1,1,1,14705.0,33700000
1500.0,3,3.0,1,297,1.0,1,1,1,18000.0,27000000
2700.0,4,4.0,1,297,2.0,1,0,1,18000.0,43500000
1700.0,3,3.0,1,262,2.0,1,0,1,18000.0,29000000
1700.0,3,3.0,1,297,2.0,1,1,1,17647.0,30000000
2050.0,4,4.0,1,297,2.0,1,0,0,17647.0,52100000
1800.0,3,3.0,2,297,1.0,1,0,1,18055.0,32500000
1500.0,3,2.0,1,297,1.0,1,1,0,18055.0,20500000
2000.0,4,3.0,1,297,1.0,1,1,0,12500.0,25000000
1500.0,3,3.0,1,297,2.0,1,1,1,12500.0,30000000
24300.0,4,5.0,1,297,2.0,1,1,1,12500.0,51000000
2475.0,4,4.0,1,297,1.0,1,1,1,12500.0,31000000
1800.0,3,3.0,1,290,1.0,1,0,1,11291.5,37500000
1300.0,3,3.0,1,16,1.0,1,0,1,11291.5,32500000
1500.0,3,3.0,1,290,4.0,1,0,1,25000.0,37500000
2100.0,4,4.0,1,290,3.0,1,0,1,25000.0,55000000
1800.0,4,4.0,1,290,2.0,1,0,1,25000.0,87500000
1100.0,2,2.0,2,290,1.0,1,1,0,14818.0,16300000
2035.0,4,4.0,2,290,2.0,1,0,1,14818.0,65000000
1100.0,3,3.0,2,291,1.0,1,1,1,14818.0,25000000
1550.0,3,3.0,1,290,1.0,1,0,1,14818.0,38000000
700.0,2,2.0,2,290,1.0,1,1,1,14818.0,15000000
150.0,2,1.0,1,16,1.0,1,1,0,14818.0,2000000
540.0,1,1.0,2,16,1.0,1,1,1,14818.0,3000000
810.0,2,2.0,1,161,1.0,1,1,1,14818.0,8500000
3250.0,4,4.0,1,294,1.0,1,1,1,14818.0,55000000
1600.0,3,3.0,1,290,2.0,1,1,1,14818.0,22500000
4000.0,4,4.0,1,290,1.0,1,1,1,14818.0,72500000
5500.0,6,7.0,0,290,1.0,1,1,0,14818.0,160000000
900.0,3,3.0,1,161,1.0,1,0,1,14818.0,12500000
972.0,2,2.0,1,290,1.0,1,1,0,14818.0,17000000
4150.0,4,4.0,2,290,3.0,1,0,1,14818.0,82500000
2250.0,4,5.0,1,290,2.0,1,0,1,14818.0,55000000
1650.0,3,3.0,1,290,1.0,1,0,1,14818.0,35000000
2610.0,4,4.0,1,293,2.0,1,1,1,14818.0,42500000
600.0,2,2.0,1,16,1.0,1,1,1,14818.0,4700000
1700.0,4,5.0,2,290,2.0,1,1,1,14818.0,52500000
2250.0,4,4.0,1,290,3.0,1,0,1,14818.0,80000000
880.0,3,2.0,2,16,1.0,1,1,1,14818.0,11000000
4200.0,4,5.0,1,290,3.0,1,0,1,14818.0,74000000
1450.0,3,3.0,1,292,1.0,1,1,1,14818.0,37500000
2200.0,4,4.0,1,295,3.0,1,0,1,23863.0,52500000
1620.0,3,3.0,1,268,1.0,1,0,1,11291.5,26000000
1078.0,3,2.0,2,232,1.0,1,0,1,11291.5,15500000
1710.0,3,3.0,2,260,1.0,1,1,1,11291.5,22000000
1150.0,3,3.0,1,234,1.0,1,1,1,11291.5,21000000
450.0,2,2.0,1,238,1.0,1,1,1,11291.5,5000000
1818.0,3,3.0,2,232,1.0,1,1,1,11291.5,22000000
1800.0,3,2.0,2,235,1.0,1,1,1,14722.0,26500000
780.0,2,2.0,2,236,1.0,1,1,1,14722.0,8770000
405.0,1,1.0,1,75,1.0,1,1,0,14722.0,4500000
900.0,2,3.0,1,232,1.0,1,1,0,14722.0,8500000
807.2925,2,2.0,2,15,1.0,1,1,0,14722.0,8600000
2700.0,4,3.0,1,128,1.0,1,1,1,14722.0,42500000
1100.0,3,2.0,1,232,2.0,1,1,0,14722.0,13100000
585.0,2,2.0,2,238,2.0,1,1,0,14722.0,7000000
2152.78,3,3.0,0,198,2.0,1,0,1,14722.0,30000000
960.0,2,2.0,1,212,2.0,1,1,0,14722.0,13000000
1800.0,4,3.0,2,233,2.0,1,1,1,14722.0,23100000
1100.0,3,2.0,1,232,1.0,1,1,0,14722.0,16000000
900.0,2,2.0,2,232,1.0,1,1,1,13889.0,12500000
1620.0,3,3.0,0,164,1.0,1,0,1,13889.0,24500000
378.0,1,1.0,2,238,1.0,1,1,0,13889.0,3200000
800.0,3,2.0,2,74,1.0,1,1,0,7875.0,6300000
1350.0,3,3.0,1,260,1.0,1,1,1,11111.0,15000000
850.0,3,3.0,2,237,1.0,1,1,0,11111.0,5700000
1580.0,3,2.0,0,324,1.0,1,1,0,11111.0,21000000
820.0,2,3.0,2,232,1.0,1,1,0,11111.0,7500000
594.0,2,1.0,1,20,1.0,1,1,0,10943.0,6500000
14220.0,3,3.0,1,235,1.0,1,0,1,10943.0,27500000
800.0,3,2.0,2,128,1.0,1,1,1,10943.0,12000000
1500.0,3,2.0,1,332,2.0,1,1,0,10943.0,18000000
1600.0,3,3.0,1,18,1.0,1,1,0,11291.5,15600000
1650.0,3,3.0,1,264,1.0,1,1,0,11291.5,15500000
1600.0,3,3.0,1,264,1.0,1,1,0,11291.5,15200000
1900.0,3,3.0,0,120,1.0,1,1,0,11291.5,25000000
1400.0,3,2.0,0,38,1.0,1,1,0,11291.5,15000000
1550.0,3,2.0,1,26,1.0,1,1,0,11291.5,15800000
2000.0,4,3.0,0,201,1.0,1,1,0,11291.5,31500000
1500.0,3,3.0,1,25,1.0,1,1,0,11291.5,14000000
1550.0,3,2.0,1,1,1.0,1,1,0,11291.5,13200000
1600.0,3,2.0,1,25,1.0,1,1,0,11291.5,15800000
1600.0,3,3.0,2,296,1.0,1,1,0,11291.5,16200000
1800.0,3,2.0,1,261,1.0,1,1,0,11291.5,15500000
1470.0,3,2.0,1,1,1.0,1,1,0,11291.5,14500000
1500.0,3,2.0,1,1,1.0,1,1,0,11291.5,14900000
1750.0,3,3.0,0,126,1.0,1,1,0,11291.5,17200000
1650.0,3,3.0,0,135,1.0,1,1,0,11291.5,18000000
1850.0,3,2.0,1,1,1.0,1,1,0,11291.5,15500000
1480.0,3,2.0,0,25,1.0,1,1,0,11291.5,15800000
1214.0,2,2.0,0,90,1.0,1,1,0,11291.5,12600000
1380.0,3,2.0,1,1,1.0,1,1,0,11291.5,15000000
1600.0,4,2.0,0,300,1.0,1,1,0,11291.5,19500000
1585.0,3,3.0,1,309,1.0,1,1,0,11291.5,16600000
1700.0,3,3.0,1,1,1.0,1,1,0,11291.5,17200000
1200.0,2,2.0,1,229,1.0,1,1,0,11291.5,13000000
1800.0,4,3.0,1,214,1.0,1,1,0,11291.5,16500000
1000.0,2,2.0,1,144,1.0,1,1,0,10700.0,10700000
1500.0,3,2.0,0,221,1.0,1,1,0,10700.0,16200000
1700.0,3,2.0,0,126,1.0,1,1,0,10700.0,16500000
1750.0,3,2.0,0,227,1.0,1,1,0,10700.0,14900000
2700.0,4,3.0,0,288,1.0,1,1,0,10700.0,27500000
3050.0,5,6.0,1,50,1.0,1,1,0,20492.0,62500000
3405.0,5,5.0,1,49,3.0,1,1,0,20558.0,70000000
1500.0,3,3.0,1,50,3.0,1,1,0,20558.0,35500000
2105.0,3,3.0,2,49,3.0,1,1,0,20558.0,42100000
2500.0,4,5.0,1,246,3.0,1,1,0,17000.0,42500000
2090.0,3,4.0,1,49,2.0,1,1,0,21052.0,44000000
2525.0,4,5.0,1,247,3.0,1,1,0,21052.0,43200000
2500.0,4,4.0,1,247,2.0,1,1,0,21000.0,52500000
2100.0,3,4.0,0,49,2.0,1,1,0,16333.0,34300000
2022.0,3,3.0,1,246,2.0,1,1,0,18793.0,38000000
2650.0,4,5.0,0,50,2.0,1,1,0,19811.0,52500000
1850.0,3,3.0,2,49,2.0,1,1,0,20270.0,37500000
2100.0,3,3.0,1,49,2.0,1,1,0,17619.0,37000000
1700.0,3,4.0,1,50,2.0,1,1,0,17619.0,40000000
2105.0,3,3.0,1,49,2.0,1,1,0,17197.0,36200000
1250.0,2,3.0,1,49,1.0,1,1,0,17197.0,29000000
2552.0,4,5.0,0,247,3.0,1,0,0,16654.0,42500000
3112.0,5,6.0,1,50,3.0,1,1,0,19280.0,60000000
2125.0,3,3.0,1,247,2.0,1,1,0,17176.0,36500000
2065.0,3,4.0,1,49,2.0,1,1,0,20581.0,42500000
3405.0,5,4.0,1,49,3.0,1,1,0,20999.0,71500000
3050.0,5,5.0,1,49,3.0,1,0,0,21311.0,65000000
2300.0,5,6.0,1,49,3.0,1,1,0,21311.0,58000000
1455.0,2,2.0,1,50,2.0,1,1,0,18900.0,27500000
3400.0,5,5.0,1,247,3.0,1,0,0,20588.0,70000000
3100.0,5,5.0,1,49,3.0,1,1,0,20967.0,65000000
1400.0,2,3.0,2,49,3.0,1,1,0,20967.0,28600000
2126.0,3,3.0,1,49,2.0,1,1,0,18344.0,39000000
1815.0,3,3.0,1,50,2.0,1,1,0,17906.0,32500000
1700.0,3,3.0,2,247,2.0,1,1,0,17906.0,34000000
700.0,2,2.0,2,7,1.0,1,1,0,11291.5,16500000
980.0,2,2.0,1,320,2.0,1,1,0,11291.5,13800000
1350.0,3,3.0,1,209,2.0,1,1,0,11291.5,21000000
1800.0,3,3.0,1,112,2.0,1,1,0,11291.5,22500000
968.751,2,2.0,1,13,2.0,1,1,0,11291.5,15000000
1250.0,3,3.0,1,209,2.0,1,0,0,11291.5,20000000
1800.0,3,3.0,0,13,2.0,1,0,0,11291.5,20000000
1400.0,3,2.0,1,320,2.0,1,1,1,11291.5,26000000
1000.0,3,3.0,1,209,2.0,1,1,0,11291.5,19500000
1800.0,4,2.0,1,336,1.0,1,1,0,11291.5,21500000
1500.0,3,3.0,2,7,1.0,1,0,0,11291.5,26500000
1600.0,3,3.0,1,209,2.0,1,1,0,12500.0,20000000
1400.0,3,3.0,0,210,1.0,1,1,0,12500.0,18000000
1400.0,3,2.0,2,7,1.0,1,1,0,12500.0,19000000
2700.0,4,4.0,2,125,2.0,1,1,1,12500.0,36500000
1100.0,2,2.0,2,7,2.0,1,1,0,12500.0,15000000
1200.0,2,2.0,1,7,2.0,1,1,0,12500.0,17500000
1400.0,2,2.0,1,7,2.0,1,1,0,12500.0,14000000
1500.0,3,3.0,1,248,2.0,1,1,0,12500.0,21000000
1320.0,3,2.0,2,7,2.0,1,1,0,12500.0,15600000
1300.0,3,3.0,2,249,2.0,1,1,0,12500.0,19000000
1150.0,2,2.0,2,209,1.0,1,1,0,12500.0,16500000
1440.0,3,3.0,2,7,1.0,1,1,0,12500.0,19000000
1400.0,2,2.0,2,225,1.0,1,1,0,12500.0,16500000
450.0,1,1.0,1,7,1.0,1,1,1,12500.0,3000000
1300.0,2,2.0,1,358,1.0,1,1,0,11538.0,15000000
1200.0,2,2.0,2,225,1.0,1,1,0,11538.0,14300000
1300.0,3,2.0,2,225,1.0,1,1,0,11538.0,18500000
1400.0,3,3.0,0,337,1.0,1,1,0,11538.0,19000000
1400.0,3,3.0,1,7,1.0,1,1,0,11538.0,19000000
1500.0,3,2.0,3,306,1.0,1,1,2,11291.5,13500000
1600.0,4,2.0,1,69,2.0,1,1,0,11291.5,15800000
1200.0,10,4.0,1,60,2.0,1,1,0,11291.5,17000000
1600.0,4,2.0,1,70,1.0,1,1,0,11291.5,15500000
1250.0,3,2.0,1,60,2.0,1,1,0,11291.5,16000000
950.0,2,2.0,0,60,2.0,1,1,0,11291.5,12900000
1200.0,3,3.0,0,60,2.0,1,1,0,11291.5,13500000
1400.0,4,2.0,0,60,2.0,1,1,0,11291.5,17800000
950.0,2,2.0,0,60,2.0,1,1,0,11291.5,13200000
1350.0,3,3.0,1,60,2.0,1,1,0,11291.5,14000000
1550.0,4,2.0,0,60,2.0,1,1,0,11291.5,17500000
1300.0,3,2.0,1,60,2.0,1,1,0,11291.5,17000000
1000.0,2,2.0,0,59,2.0,1,1,0,11291.5,13000000
1500.0,3,3.0,0,59,2.0,1,1,0,11291.5,17000000
950.0,2,2.0,0,60,2.0,1,1,0,11291.5,12700000
1200.0,3,2.0,0,60,2.0,1,1,0,11291.5,13500000
1400.0,4,2.0,0,60,2.0,1,1,0,11291.5,17400000
1500.0,4,2.0,0,60,2.0,1,1,0,11291.5,17800000
1050.0,2,2.0,0,60,2.0,1,1,0,11291.5,12700000
1550.0,4,2.0,0,60,2.0,1,1,0,11291.5,16200000
950.0,2,2.0,0,60,2.0,1,1,0,11291.5,11100000
1150.0,2,2.0,0,60,2.0,1,1,0,11291.5,13600000
1150.0,2,2.0,0,59,2.0,1,1,0,11291.5,13100000
1150.0,2,2.0,0,60,2.0,1,1,0,11291.5,12500000
1500.0,3,2.0,0,60,2.0,1,1,0,11291.5,13600000
1800.0,4,4.0,0,326,2.0,1,0,0,6667.0,12000000
1300.0,3,3.0,0,326,1.0,1,0,0,15384.0,20000000
1150.0,2,2.0,2,304,1.0,1,1,0,15384.0,13500000
1500.0,3,2.0,2,305,1.0,1,1,0,15384.0,14000000
1150.0,2,2.0,1,68,2.0,1,1,0,15384.0,10800000
900.0,3,2.0,1,222,1.0,1,0,1,11291.5,9000000
1150.0,3,2.0,1,222,1.0,1,1,1,11291.5,6300000
1000.0,3,3.0,1,330,1.0,1,0,0,11291.5,5500000
450.0,1,1.0,1,222,1.0,1,1,0,5222.0,2350000
1350.0,3,3.0,1,329,1.0,1,1,0,5222.0,8500000
445.0,1,2.0,1,330,1.0,1,1,0,5222.0,1650000
1200.0,2,2.0,1,188,1.0,1,1,0,8333.0,10000000
1100.0,2,2.0,1,331,1.0,1,1,1,8333.0,2800000
700.0,2,2.0,1,330,1.0,1,1,1,3714.0,2600000
500.0,1,1.0,0,222,1.0,1,1,1,3714.0,2350000
540.0,1,1.0,2,330,1.0,1,1,0,3714.0,2350000
450.0,1,1.0,2,329,1.0,1,0,1,3714.0,2000000
800.0,2,2.0,1,329,1.0,0,1,1,3714.0,5000000
700.0,2,2.0,1,222,1.0,1,1,1,3714.0,3500000
750.0,2,2.0,1,329,1.0,0,1,1,3714.0,4500000
750.0,2,2.0,2,329,1.0,1,1,1,3714.0,4000000
1600.0,3,3.0,2,222,1.0,1,1,1,3714.0,10800000
1000.0,3,2.0,2,222,1.0,1,0,1,3714.0,10000000
1600.0,3,3.0,2,222,1.0,1,1,1,3714.0,10800000
900.0,3,2.0,1,188,1.0,1,1,1,3714.0,9000000
1700.0,3,3.0,1,222,1.0,1,0,0,3714.0,8500000
1100.0,3,2.0,1,222,1.0,1,1,1,3714.0,6000000
1000.0,3,3.0,1,222,1.0,1,0,0,3714.0,5500000
1000.0,3,2.0,1,188,1.0,1,0,1,7000.0,7000000
1100.0,3,2.0,0,329,1.0,1,1,0,5455.0,6000000
765.0,3,2.0,2,188,1.0,1,1,1,4837.0,3700000
900.0,2,2.0,1,136,1.0,1,1,1,3444.0,3100000
600.0,2,2.0,2,329,1.0,1,1,0,3444.0,4500000
360.0,1,1.0,1,136,1.0,1,1,1,4167.0,1500000
950.0,3,2.0,1,40,1.0,0,0,1,11291.5,7090000
3600.0,2,2.0,1,42,1.0,1,0,1,11291.5,4500000
1305.0,4,3.0,2,139,1.0,0,0,1,11291.5,5500000
1800.0,3,4.0,1,40,2.0,0,0,0,11291.5,63000000
950.0,3,2.0,1,40,2.0,0,0,1,11291.5,6990000
800.0,2,2.0,1,40,1.0,1,0,0,11291.5,4400000
1800.0,4,4.0,1,41,1.0,1,1,1,11291.5,12500000
800.0,2,2.0,1,40,1.0,1,0,1,11291.5,3000000
675.0,2,2.0,1,40,1.0,1,0,1,11291.5,2800000
1175.0,3,3.0,2,139,4.0,0,0,1,11291.5,5000000
1500.0,3,3.0,2,40,4.0,1,1,1,11291.5,6000000
810.0,2,2.0,2,40,4.0,1,1,0,11291.5,4500000
630.0,2,2.0,2,41,1.0,1,1,0,11291.5,2800000
650.0,2,2.0,1,40,1.0,1,1,1,11291.5,2500000
1800.0,4,4.0,1,41,1.0,1,0,1,11291.5,8500000
725.0,2,2.0,0,40,1.0,1,1,0,4138.0,3000000
900.0,3,2.0,1,40,1.0,1,0,1,4138.0,4900000
750.0,2,2.0,2,40,1.0,1,0,1,4138.0,3500000
700.0,2,2.0,1,41,1.0,1,0,1,4138.0,3000000
950.0,3,2.0,1,40,1.0,0,0,1,4138.0,7020000
1600.0,3,4.0,2,87,1.0,0,0,0,4138.0,60000000
900.0,2,2.0,1,40,1.0,1,0,1,4138.0,3500000
1500.0,3,3.0,1,40,1.0,1,0,1,4138.0,7000000
500.0,2,1.0,1,41,2.0,1,1,0,4138.0,7000000
1035.0,3,3.0,1,41,1.0,1,0,1,4138.0,4500000
825.0,3,2.0,1,14,1.0,1,0,1,4138.0,5990000
1300.0,3,3.0,1,40,1.0,1,0,1,4138.0,4400000
765.0,2,2.0,2,40,4.0,1,0,1,4138.0,2500000
580.0,1,1.0,1,41,1.0,1,0,1,4138.0,1600000
1750.0,3,3.0,1,41,1.0,1,0,1,4138.0,6500000
650.0,2,2.0,1,194,1.0,1,1,0,11291.5,2750000
405.0,1,1.0,1,194,1.0,1,0,0,11291.5,1500000
675.0,2,1.0,2,194,1.0,1,1,1,3259.0,2200000
850.0,2,2.0,1,194,1.0,1,1,0,3294.0,2800000
800.0,3,3.0,1,194,1.0,1,1,0,3294.0,4500000
405.0,1,1.0,0,194,1.0,1,1,0,3294.0,1800000
1350.0,3,3.0,2,194,1.0,1,0,1,3294.0,8500000
1350.0,3,3.0,2,194,1.0,1,0,0,3294.0,8500000
450.0,1,1.0,2,194,1.0,1,0,1,3294.0,1700000
1300.0,3,3.0,1,196,2.0,1,0,1,3294.0,7000000
1050.0,3,2.0,2,194,2.0,1,0,1,3294.0,5600000
1675.0,4,3.0,0,194,2.0,1,1,1,8060.0,13500000
1250.0,3,3.0,2,194,2.0,0,0,1,8060.0,8500000
1080.0,3,3.0,2,194,5.0,1,0,0,8060.0,6000000
1170.0,3,3.0,2,9,5.0,0,0,1,8060.0,7200000
1250.0,3,2.0,1,195,1.0,1,1,0,8060.0,6500000
1500.0,3,3.0,1,9,1.0,1,0,0,8060.0,8400000
1350.0,3,3.0,2,194,1.0,1,0,0,8060.0,8500000
855.0,2,2.0,1,194,1.0,1,1,1,4678.0,4000000
540.0,1,1.0,2,194,1.0,1,1,1,3148.0,1700000
1044.0983,3,2.0,2,194,1.0,1,1,1,3148.0,6000000
405.0,1,1.0,1,194,1.0,1,1,0,3148.0,1600000
500.0,1,2.0,1,194,1.0,1,1,0,4200.0,2100000
450.0,1,1.0,0,194,1.0,1,1,0,3778.0,1700000
405.0,1,1.0,2,9,1.0,1,1,0,3778.0,1500000
405.0,1,1.0,2,194,1.0,1,1,1,2963.0,1200000
450.0,1,1.0,2,32,1.0,1,1,0,3667.0,1650000
173.0,2,2.0,2,194,1.0,1,1,1,3667.0,3500000
1100.0,3,2.0,2,194,1.0,1,1,1,7727.0,8500000
600.0,2,2.0,2,194,1.0,1,1,1,5333.0,3200000
800.0,3,2.0,1,177,1.0,1,0,1,11291.5,4400000
990.0,4,3.0,2,178,1.0,0,0,1,11291.5,7200000
